order_id,driver_id,customer_id,order_is_success,event_timestamp
3824,50344,20190,0,2021-10-13 15:16:59.391000+00:00
3825,50053,20381,0,2021-10-13 15:17:29.632000+00:00
3826,50713,20198,1,2021-10-13 16:17:59.874000+01:00
3827,50559,20102,0,2021-10-13 08:18:30.116000-07:00
3828,50395,20575,1,2021-10-13 15:19:00.357000+00:00
3829,50500,20796,1,2021-10-13 15:19:30.599000+00:00
3830,50327,20282,1,2021-10-13 16:20:00.840000+01:00
3831,50684,20410,1,2021-10-13 08:20:31.082000-07:00
3832,50103,20125,0,2021-10-13 15:21:01.323000+00:00
3833,50044,20618,1,2021-10-13 15:21:31.565000+00:00
3834,50692,20412,1,2021-10-13 16:22:01.806000+01:00
3835,50626,20576,0,2021-10-13 08:22:32.048000-07:00
3836,50549,20599,0,2021-10-13 15:23:02.289000+00:00
3837,50459,20898,0,2021-10-13 15:23:32.531000+00:00
3838,50450,20401,1,2021-10-13 16:24:02.772000+01:00
3839,50408,20841,0,2021-10-13 08:24:33.014000-07:00
3840,50014,20050,0,2021-10-13 15:25:03.255000+00:00
3841,50757,20551,1,2021-10-13 15:25:33.497000+00:00
3842,50090,20558,0,2021-10-13 16:26:03.738000+01:00
3843,50393,20301,1,2021-10-13 08:26:33.980000-07:00
3844,50019,20991,1,2021-10-13 15:27:04.221000+00:00
3845,50493,20084,0,2021-10-13 15:27:34.463000+00:00
3846,50561,20528,1,2021-10-13 16:28:04.704000+01:00
3847,50424,20015,1,2021-10-13 08:28:34.946000-07:00
3848,50181,20648,0,2021-10-13 15:29:05.187000+00:00
3849,50626,20266,1,2021-10-13 15:29:35.429000+00:00
3850,50805,20261,0,2021-10-13 16:30:05.670000+01:00
3851,50630,20287,1,2021-10-13 08:30:35.912000-07:00
3852,50366,20967,1,2021-10-13 15:31:06.153000+00:00
3853,50746,20213,0,2021-10-13 15:31:36.395000+00:00
3854,50210,20569,1,2021-10-13 16:32:06.636000+01:00
3855,50895,20494,1,2021-10-13 08:32:36.878000-07:00
3856,50296,20374,1,2021-10-13 15:33:07.119000+00:00
3857,50363,20360,0,2021-10-13 15:33:37.361000+00:00
3858,50194,20285,1,2021-10-13 16:34:07.602000+01:00
3859,50059,20591,1,2021-10-13 08:34:37.844000-07:00
3860,50056,20449,1,2021-10-13 15:35:08.085000+00:00
3861,50868,20973,1,2021-10-13 15:35:38.327000+00:00
3862,50002,20118,0,2021-10-13 16:36:08.568000+01:00
3863,50226,20002,1,2021-10-13 08:36:38.810000-07:00
3864,50712,20149,1,2021-10-13 15:37:09.051000+00:00
3865,50058,20953,1,2021-10-13 15:37:39.293000+00:00
3866,50229,20124,1,2021-10-13 16:38:09.534000+01:00
3867,50973,20708,1,2021-10-13 08:38:39.776000-07:00
3868,50547,20204,0,2021-10-13 15:39:10.018000+00:00
3869,50876,20753,0,2021-10-13 15:39:40.259000+00:00
3870,50454,20416,0,2021-10-13 16:40:10.501000+01:00
3871,50879,20225,0,2021-10-13 08:40:40.742000-07:00
3872,50568,20495,0,2021-10-13 15:41:10.984000+00:00
3873,50390,20707,0,2021-10-13 15:41:41.225000+00:00
3874,50258,20273,0,2021-10-13 16:42:11.467000+01:00
3875,50913,20913,1,2021-10-13 08:42:41.708000-07:00
3876,50036,20260,0,2021-10-13 15:43:11.950000+00:00
3877,50224,20050,0,2021-10-13 15:43:42.191000+00:00
3878,50702,20955,1,2021-10-13 16:44:12.433000+01:00
3879,50749,20372,0,2021-10-13 08:44:42.674000-07:00
3880,50996,20296,0,2021-10-13 15:45:12.916000+00:00
3881,50989,20095,0,2021-10-13 15:45:43.157000+00:00
3882,50488,20169,1,2021-10-13 16:46:13.399000+01:00
3883,50034,20467,1,2021-10-13 08:46:43.640000-07:00
3884,50924,20154,1,2021-10-13 15:47:13.882000+00:00
3885,50663,20852,1,2021-10-13 15:47:44.123000+00:00
3886,50038,20744,1,2021-10-13 16:48:14.365000+01:00
3887,50837,20544,0,2021-10-13 08:48:44.606000-07:00
3888,50816,20618,1,2021-10-13 15:49:14.848000+00:00
3889,50986,20789,0,2021-10-13 15:49:45.089000+00:00
3890,50903,20534,0,2021-10-13 16:50:15.331000+01:00
3891,50751,20877,1,2021-10-13 08:50:45.572000-07:00
3892,50539,20935,1,2021-10-13 15:51:15.814000+00:00
3893,50088,20755,0,2021-10-13 15:51:46.055000+00:00
3894,50458,20680,0,2021-10-13 16:52:16.297000+01:00
3895,50139,20806,0,2021-10-13 08:52:46.538000-07:00
3896,50277,20264,1,2021-10-13 15:53:16.780000+00:00
3897,50984,20278,0,2021-10-13 15:53:47.021000+00:00
3898,50432,20149,0,2021-10-13 16:54:17.263000+01:00
3899,50865,20835,1,2021-10-13 08:54:47.504000-07:00
3900,50665,20355,1,2021-10-13 15:55:17.746000+00:00
3901,50169,20355,0,2021-10-13 15:55:47.987000+00:00
3902,50684,20764,0,2021-10-13 16:56:18.229000+01:00
3903,50250,20241,0,2021-10-13 08:56:48.470000-07:00
3904,50989,20002,0,2021-10-13 15:57:18.712000+00:00
3905,50436,20951,1,2021-10-13 15:57:48.953000+00:00
3906,50333,20112,1,2021-10-13 16:58:19.195000+01:00
3907,50920,20737,1,2021-10-13 08:58:49.436000-07:00
3908,50778,20112,0,2021-10-13 15:59:19.678000+00:00
3909,50369,20914,1,2021-10-13 15:59:49.919000+00:00
3910,50233,20127,1,2021-10-13 17:00:20.161000+01:00
3911,50200,20703,0,2021-10-13 09:00:50.403000-07:00
3912,50651,20510,1,2021-10-13 16:01:20.644000+00:00
3913,50996,20905,0,2021-10-13 16:01:50.886000+00:00
3914,50962,20439,1,2021-10-13 17:02:21.127000+01:00
3915,50056,20818,0,2021-10-13 09:02:51.369000-07:00
3916,50065,20437,0,2021-10-13 16:03:21.610000+00:00
3917,50969,20144,0,2021-10-13 16:03:51.852000+00:00
3918,50937,20563,1,2021-10-13 17:04:22.093000+01:00
3919,50921,20046,1,2021-10-13 09:04:52.335000-07:00
3920,50331,20508,0,2021-10-13 16:05:22.576000+00:00
3921,50034,20101,0,2021-10-13 16:05:52.818000+00:00
3922,50913,20271,0,2021-10-13 17:06:23.059000+01:00
3923,50301,20218,1,2021-10-13 09:06:53.301000-07:00
3924,50643,20574,1,2021-10-13 16:07:23.542000+00:00
3925,50948,20431,0,2021-10-13 16:07:53.784000+00:00
3926,50072,20913,0,2021-10-13 17:08:24.025000+01:00
3927,50295,20150,1,2021-10-13 09:08:54.267000-07:00
3928,50572,20108,0,2021-10-13 16:09:24.508000+00:00
3929,50063,20653,1,2021-10-13 16:09:54.750000+00:00
3930,50457,20999,0,2021-10-13 17:10:24.991000+01:00
3931,50138,20767,0,2021-10-13 09:10:55.233000-07:00
3932,50356,20726,1,2021-10-13 16:11:25.474000+00:00
3933,50070,20525,0,2021-10-13 16:11:55.716000+00:00
3934,50600,20701,1,2021-10-13 17:12:25.957000+01:00
3935,50063,20561,1,2021-10-13 09:12:56.199000-07:00
3936,50023,20701,0,2021-10-13 16:13:26.440000+00:00
3937,50311,20350,1,2021-10-13 16:13:56.682000+00:00
3938,50783,20006,0,2021-10-13 17:14:26.923000+01:00
3939,50526,20122,0,2021-10-13 09:14:57.165000-07:00
3940,50023,20255,1,2021-10-13 16:15:27.406000+00:00
3941,50298,20580,0,2021-10-13 16:15:57.648000+00:00
3942,50186,20330,1,2021-10-13 17:16:27.889000+01:00
3943,50175,20082,1,2021-10-13 09:16:58.131000-07:00
3944,50177,20506,0,2021-10-13 16:17:28.372000+00:00
3945,50688,20109,1,2021-10-13 16:17:58.614000+00:00
3946,50903,20008,0,2021-10-13 17:18:28.855000+01:00
3947,50316,20408,0,2021-10-13 09:18:59.097000-07:00
3948,50476,20288,1,2021-10-13 16:19:29.338000+00:00
3949,50006,20154,1,2021-10-13 16:19:59.580000+00:00
3950,50194,20983,1,2021-10-13 17:20:29.821000+01:00
3951,50423,20838,0,2021-10-13 09:21:00.063000-07:00
3952,50703,20509,0,2021-10-13 16:21:30.305000+00:00
3953,50618,20370,0,2021-10-13 16:22:00.546000+00:00
3954,50449,20939,0,2021-10-13 17:22:30.788000+01:00
3955,50747,20911,0,2021-10-13 09:23:01.029000-07:00
3956,50642,20626,1,2021-10-13 16:23:31.271000+00:00
3957,50331,20628,0,2021-10-13 16:24:01.512000+00:00
3958,50231,20571,1,2021-10-13 17:24:31.754000+01:00
3959,50889,20833,1,2021-10-13 09:25:01.995000-07:00
3960,50537,20955,1,2021-10-13 16:25:32.237000+00:00
3961,50223,20372,1,2021-10-13 16:26:02.478000+00:00
3962,50806,20617,0,2021-10-13 17:26:32.720000+01:00
3963,50651,20156,1,2021-10-13 09:27:02.961000-07:00
3964,50951,20684,0,2021-10-13 16:27:33.203000+00:00
3965,50465,20305,1,2021-10-13 16:28:03.444000+00:00
3966,50828,20333,1,2021-10-13 17:28:33.686000+01:00
3967,50218,20021,1,2021-10-13 09:29:03.927000-07:00
3968,50170,20242,1,2021-10-13 16:29:34.169000+00:00
3969,50422,20812,0,2021-10-13 16:30:04.410000+00:00
3970,50088,20472,0,2021-10-13 17:30:34.652000+01:00
3971,50360,20396,1,2021-10-13 09:31:04.893000-07:00
3972,50507,20702,1,2021-10-13 16:31:35.135000+00:00
3973,50198,20936,1,2021-10-13 16:32:05.376000+00:00
3974,50915,20672,0,2021-10-13 17:32:35.618000+01:00
3975,50038,20959,0,2021-10-13 09:33:05.859000-07:00
3976,50964,20906,1,2021-10-13 16:33:36.101000+00:00
3977,50164,20514,0,2021-10-13 16:34:06.342000+00:00
3978,50576,20051,1,2021-10-13 17:34:36.584000+01:00
3979,50674,20163,0,2021-10-13 09:35:06.825000-07:00
3980,50125,20527,1,2021-10-13 16:35:37.067000+00:00
3981,50112,20723,0,2021-10-13 16:36:07.308000+00:00
3982,50846,20756,0,2021-10-13 17:36:37.550000+01:00
3983,50764,20090,0,2021-10-13 09:37:07.791000-07:00
3984,50311,20440,1,2021-10-13 16:37:38.033000+00:00
3985,50704,20398,0,2021-10-13 16:38:08.274000+00:00
3986,50192,20056,1,2021-10-13 17:38:38.516000+01:00
3987,50956,20508,0,2021-10-13 09:39:08.757000-07:00
3988,50149,20013,0,2021-10-13 16:39:38.999000+00:00
3989,50093,20193,1,2021-10-13 16:40:09.240000+00:00
3990,50432,20947,0,2021-10-13 17:40:39.482000+01:00
3991,50404,20735,0,2021-10-13 09:41:09.723000-07:00
3992,50423,20645,0,2021-10-13 16:41:39.965000+00:00
3993,50380,20629,1,2021-10-13 16:42:10.207000+00:00
3994,50821,20886,1,2021-10-13 17:42:40.448000+01:00
3995,50616,20284,0,2021-10-13 09:43:10.690000-07:00
3996,50510,20935,0,2021-10-13 16:43:40.931000+00:00
3997,50921,20104,1,2021-10-13 16:44:11.173000+00:00
3998,50382,20691,1,2021-10-13 17:44:41.414000+01:00
3999,50490,20989,0,2021-10-13 09:45:11.656000-07:00
4000,50977,20248,0,2021-10-13 16:45:41.897000+00:00
4001,50344,20560,1,2021-10-13 16:46:12.139000+00:00
4002,50101,20830,1,2021-10-13 17:46:42.380000+01:00
4003,50837,20531,1,2021-10-13 09:47:12.622000-07:00
4004,50101,20232,0,2021-10-13 16:47:42.863000+00:00
4005,50831,20150,1,2021-10-13 16:48:13.105000+00:00
4006,50824,20190,0,2021-10-13 17:48:43.346000+01:00
4007,50949,20856,1,2021-10-13 09:49:13.588000-07:00
4008,50697,20656,1,2021-10-13 16:49:43.829000+00:00
4009,50766,20977,1,2021-10-13 16:50:14.071000+00:00
4010,50411,20571,0,2021-10-13 17:50:44.312000+01:00
4011,50709,20235,0,2021-10-13 09:51:14.554000-07:00
4012,50204,20417,1,2021-10-13 16:51:44.795000+00:00
4013,50014,20810,1,2021-10-13 16:52:15.037000+00:00
4014,50421,20600,1,2021-10-13 17:52:45.278000+01:00
4015,50482,20217,0,2021-10-13 09:53:15.520000-07:00
4016,50283,20985,1,2021-10-13 16:53:45.761000+00:00
4017,50663,20258,1,2021-10-13 16:54:16.003000+00:00
4018,50881,20016,0,2021-10-13 17:54:46.244000+01:00
4019,50020,20872,1,2021-10-13 09:55:16.486000-07:00
4020,50424,20507,1,2021-10-13 16:55:46.727000+00:00
4021,50297,20999,1,2021-10-13 16:56:16.969000+00:00
4022,50385,20512,1,2021-10-13 17:56:47.210000+01:00
4023,50477,20537,0,2021-10-13 09:57:17.452000-07:00
4024,50750,20177,0,2021-10-13 16:57:47.693000+00:00
4025,50118,20911,1,2021-10-13 16:58:17.935000+00:00
4026,50355,20017,1,2021-10-13 17:58:48.176000+01:00
4027,50478,20463,0,2021-10-13 09:59:18.418000-07:00
4028,50209,20358,1,2021-10-13 16:59:48.659000+00:00
4029,50597,20950,1,2021-10-13 17:00:18.901000+00:00
4030,50313,20386,1,2021-10-13 18:00:49.142000+01:00
4031,50323,20281,1,2021-10-13 10:01:19.384000-07:00
4032,50722,20735,1,2021-10-13 17:01:49.625000+00:00
4033,50079,20843,0,2021-10-13 17:02:19.867000+00:00
4034,50107,20651,1,2021-10-13 18:02:50.109000+01:00
4035,50740,20223,1,2021-10-13 10:03:20.350000-07:00
4036,50344,20597,1,2021-10-13 17:03:50.592000+00:00
4037,50147,20436,1,2021-10-13 17:04:20.833000+00:00
4038,50551,20700,0,2021-10-13 18:04:51.075000+01:00
4039,50429,20756,0,2021-10-13 10:05:21.316000-07:00
4040,50067,20562,0,2021-10-13 17:05:51.558000+00:00
4041,50157,20186,0,2021-10-13 17:06:21.799000+00:00
4042,50803,20050,0,2021-10-13 18:06:52.041000+01:00
4043,50561,20016,1,2021-10-13 10:07:22.282000-07:00
4044,50007,20003,0,2021-10-13 17:07:52.524000+00:00
4045,50173,20841,0,2021-10-13 17:08:22.765000+00:00
4046,50009,20819,1,2021-10-13 18:08:53.007000+01:00
4047,50890,20195,0,2021-10-13 10:09:23.248000-07:00
4048,50432,20456,1,2021-10-13 17:09:53.490000+00:00
4049,50288,20552,1,2021-10-13 17:10:23.731000+00:00
4050,50075,20361,1,2021-10-13 18:10:53.973000+01:00
4051,50911,20904,0,2021-10-13 10:11:24.214000-07:00
4052,50234,20157,1,2021-10-13 17:11:54.456000+00:00
4053,50135,20940,0,2021-10-13 17:12:24.697000+00:00
4054,50306,20144,1,2021-10-13 18:12:54.939000+01:00
4055,50484,20872,1,2021-10-13 10:13:25.180000-07:00
4056,50194,20749,0,2021-10-13 17:13:55.422000+00:00
4057,50048,20772,0,2021-10-13 17:14:25.663000+00:00
4058,50023,20525,1,2021-10-13 18:14:55.905000+01:00
4059,50526,20404,1,2021-10-13 10:15:26.146000-07:00
4060,50667,20094,1,2021-10-13 17:15:56.388000+00:00
4061,50928,20812,0,2021-10-13 17:16:26.629000+00:00
4062,50481,20116,1,2021-10-13 18:16:56.871000+01:00
4063,50621,20233,1,2021-10-13 10:17:27.112000-07:00
4064,50267,20775,0,2021-10-13 17:17:57.354000+00:00
4065,50586,20164,0,2021-10-13 17:18:27.595000+00:00
4066,50380,20136,0,2021-10-13 18:18:57.837000+01:00
4067,50967,20439,0,2021-10-13 10:19:28.078000-07:00
4068,50987,20911,0,2021-10-13 17:19:58.320000+00:00
4069,50904,20463,0,2021-10-13 17:20:28.561000+00:00
4070,50114,20669,0,2021-10-13 18:20:58.803000+01:00
4071,50796,20077,0,2021-10-13 10:21:29.044000-07:00
4072,50828,20015,1,2021-10-13 17:21:59.286000+00:00
4073,50843,20214,0,2021-10-13 17:22:29.527000+00:00
4074,50157,20053,1,2021-10-13 18:22:59.769000+01:00
4075,50714,20897,1,2021-10-13 10:23:30.011000-07:00
4076,50131,20349,1,2021-10-13 17:24:00.252000+00:00
4077,50036,20080,0,2021-10-13 17:24:30.494000+00:00
4078,50077,20406,0,2021-10-13 18:25:00.735000+01:00
4079,50236,20463,0,2021-10-13 10:25:30.977000-07:00
4080,50349,20724,1,2021-10-13 17:26:01.218000+00:00
4081,50263,20641,0,2021-10-13 17:26:31.460000+00:00
4082,50501,20334,0,2021-10-13 18:27:01.701000+01:00
4083,50444,20079,0,2021-10-13 10:27:31.943000-07:00
4084,50077,20630,1,2021-10-13 17:28:02.184000+00:00
4085,50397,20708,0,2021-10-13 17:28:32.426000+00:00
4086,50753,20705,1,2021-10-13 18:29:02.667000+01:00
4087,50575,20504,0,2021-10-13 10:29:32.909000-07:00
4088,50997,20552,1,2021-10-13 17:30:03.150000+00:00
4089,50327,20463,0,2021-10-13 17:30:33.392000+00:00
4090,50703,20522,1,2021-10-13 18:31:03.633000+01:00
4091,50641,20159,0,2021-10-13 10:31:33.875000-07:00
4092,50825,20580,1,2021-10-13 17:32:04.116000+00:00
4093,50994,20966,1,2021-10-13 17:32:34.358000+00:00
4094,50846,20981,1,2021-10-13 18:33:04.599000+01:00
4095,50949,20074,1,2021-10-13 10:33:34.841000-07:00
4096,50128,20114,1,2021-10-13 17:34:05.082000+00:00
4097,50754,20532,0,2021-10-13 17:34:35.324000+00:00
4098,50743,20309,0,2021-10-13 18:35:05.565000+01:00
4099,50312,20769,0,2021-10-13 10:35:35.807000-07:00
4100,50590,20674,1,2021-10-13 17:36:06.048000+00:00
4101,50470,20499,1,2021-10-13 17:36:36.290000+00:00
4102,50590,20168,1,2021-10-13 18:37:06.531000+01:00
4103,50580,20058,0,2021-10-13 10:37:36.773000-07:00
4104,50306,20321,1,2021-10-13 17:38:07.014000+00:00
4105,50555,20412,0,2021-10-13 17:38:37.256000+00:00
4106,50454,20647,1,2021-10-13 18:39:07.497000+01:00
4107,50108,20005,0,2021-10-13 10:39:37.739000-07:00
4108,50537,20833,0,2021-10-13 17:40:07.980000+00:00
4109,50774,20714,1,2021-10-13 17:40:38.222000+00:00
4110,50669,20474,0,2021-10-13 18:41:08.463000+01:00
4111,50667,20835,0,2021-10-13 10:41:38.705000-07:00
4112,50413,20516,1,2021-10-13 17:42:08.946000+00:00
4113,50965,20214,1,2021-10-13 17:42:39.188000+00:00
4114,50156,20005,0,2021-10-13 18:43:09.429000+01:00
4115,50309,20713,0,2021-10-13 10:43:39.671000-07:00
4116,50966,20609,0,2021-10-13 17:44:09.912000+00:00
4117,50563,20518,1,2021-10-13 17:44:40.154000+00:00
4118,50419,20070,1,2021-10-13 18:45:10.396000+01:00
4119,50077,20184,1,2021-10-13 10:45:40.637000-07:00
4120,50352,20597,0,2021-10-13 17:46:10.879000+00:00
4121,50723,20135,1,2021-10-13 17:46:41.120000+00:00
4122,50119,20762,1,2021-10-13 18:47:11.362000+01:00
4123,50593,20138,1,2021-10-13 10:47:41.603000-07:00
4124,50588,20661,1,2021-10-13 17:48:11.845000+00:00
4125,50999,20572,1,2021-10-13 17:48:42.086000+00:00
4126,50367,20151,1,2021-10-13 18:49:12.328000+01:00
4127,50437,20430,1,2021-10-13 10:49:42.569000-07:00
4128,50300,20772,1,2021-10-13 17:50:12.811000+00:00
4129,50221,20903,1,2021-10-13 17:50:43.052000+00:00
4130,50672,20125,1,2021-10-13 18:51:13.294000+01:00
4131,50068,20581,0,2021-10-13 10:51:43.535000-07:00
4132,50676,20551,0,2021-10-13 17:52:13.777000+00:00
4133,50565,20097,1,2021-10-13 17:52:44.018000+00:00
4134,50718,20110,1,2021-10-13 18:53:14.260000+01:00
4135,50131,20435,0,2021-10-13 10:53:44.501000-07:00
4136,50237,20097,0,2021-10-13 17:54:14.743000+00:00
4137,50209,20625,1,2021-10-13 17:54:44.984000+00:00
4138,50347,20350,1,2021-10-13 18:55:15.226000+01:00
4139,50425,20832,0,2021-10-13 10:55:45.467000-07:00
4140,50792,20529,1,2021-10-13 17:56:15.709000+00:00
4141,50711,20511,1,2021-10-13 17:56:45.950000+00:00
4142,50727,20018,0,2021-10-13 18:57:16.192000+01:00
4143,50041,20493,0,2021-10-13 10:57:46.433000-07:00
4144,50280,20597,0,2021-10-13 17:58:16.675000+00:00
4145,50399,20114,0,2021-10-13 17:58:46.916000+00:00
4146,50594,20447,0,2021-10-13 18:59:17.158000+01:00
4147,50600,20262,1,2021-10-13 10:59:47.399000-07:00
4148,50232,20023,0,2021-10-13 18:00:17.641000+00:00
4149,50053,20290,0,2021-10-13 18:00:47.882000+00:00
4150,50665,20917,0,2021-10-13 19:01:18.124000+01:00
4151,50871,20668,1,2021-10-13 11:01:48.365000-07:00
4152,50964,20316,1,2021-10-13 18:02:18.607000+00:00
4153,50879,20406,0,2021-10-13 18:02:48.848000+00:00
4154,50335,20277,0,2021-10-13 19:03:19.090000+01:00
4155,50345,20005,1,2021-10-13 11:03:49.331000-07:00
4156,50642,20828,1,2021-10-13 18:04:19.573000+00:00
4157,50287,20536,0,2021-10-13 18:04:49.814000+00:00
4158,50436,20935,1,2021-10-13 19:05:20.056000+01:00
4159,50326,20510,0,2021-10-13 11:05:50.298000-07:00
4160,50851,20252,0,2021-10-13 18:06:20.539000+00:00
4161,50337,20866,1,2021-10-13 18:06:50.781000+00:00
4162,50602,20106,0,2021-10-13 19:07:21.022000+01:00
4163,50223,20419,1,2021-10-13 11:07:51.264000-07:00
4164,50499,20442,1,2021-10-13 18:08:21.505000+00:00
4165,50135,20085,1,2021-10-13 18:08:51.747000+00:00
4166,50670,20487,1,2021-10-13 19:09:21.988000+01:00
4167,50464,20860,1,2021-10-13 11:09:52.230000-07:00
4168,50428,20901,1,2021-10-13 18:10:22.471000+00:00
4169,50502,20861,1,2021-10-13 18:10:52.713000+00:00
4170,50958,20283,0,2021-10-13 19:11:22.954000+01:00
4171,50679,20572,0,2021-10-13 11:11:53.196000-07:00
4172,50824,20780,0,2021-10-13 18:12:23.437000+00:00
4173,50832,20138,1,2021-10-13 18:12:53.679000+00:00
4174,50168,20698,1,2021-10-13 19:13:23.920000+01:00
4175,50434,20308,1,2021-10-13 11:13:54.162000-07:00
4176,50799,20035,0,2021-10-13 18:14:24.403000+00:00
4177,50005,20631,1,2021-10-13 18:14:54.645000+00:00
4178,50265,20197,0,2021-10-13 19:15:24.886000+01:00
4179,50744,20276,0,2021-10-13 11:15:55.128000-07:00
4180,50711,20076,1,2021-10-13 18:16:25.369000+00:00
4181,50375,20091,0,2021-10-13 18:16:55.611000+00:00
4182,50522,20623,0,2021-10-13 19:17:25.852000+01:00
4183,50368,20221,0,2021-10-13 11:17:56.094000-07:00
4184,50352,20690,1,2021-10-13 18:18:26.335000+00:00
4185,50847,20283,0,2021-10-13 18:18:56.577000+00:00
4186,50335,20948,1,2021-10-13 19:19:26.818000+01:00
4187,50586,20095,0,2021-10-13 11:19:57.060000-07:00
4188,50733,20382,0,2021-10-13 18:20:27.301000+00:00
4189,50010,20357,0,2021-10-13 18:20:57.543000+00:00
4190,50878,20507,0,2021-10-13 19:21:27.784000+01:00
4191,50303,20358,1,2021-10-13 11:21:58.026000-07:00
4192,50177,20874,1,2021-10-13 18:22:28.267000+00:00
4193,50171,20297,0,2021-10-13 18:22:58.509000+00:00
4194,50235,20406,0,2021-10-13 19:23:28.750000+01:00
4195,50886,20266,1,2021-10-13 11:23:58.992000-07:00
4196,50013,20359,1,2021-10-13 18:24:29.233000+00:00
4197,50568,20968,0,2021-10-13 18:24:59.475000+00:00
4198,50615,20740,0,2021-10-13 19:25:29.716000+01:00
4199,50203,20549,1,2021-10-13 11:25:59.958000-07:00
4200,50513,20160,1,2021-10-13 18:26:30.200000+00:00
4201,50619,20753,0,2021-10-13 18:27:00.441000+00:00
4202,50927,20305,0,2021-10-13 19:27:30.683000+01:00
4203,50858,20306,0,2021-10-13 11:28:00.924000-07:00
4204,50808,20529,0,2021-10-13 18:28:31.166000+00:00
4205,50094,20769,0,2021-10-13 18:29:01.407000+00:00
4206,50543,20172,0,2021-10-13 19:29:31.649000+01:00
4207,50486,20839,0,2021-10-13 11:30:01.890000-07:00
4208,50876,20618,0,2021-10-13 18:30:32.132000+00:00
4209,50169,20975,1,2021-10-13 18:31:02.373000+00:00
4210,50881,20652,0,2021-10-13 19:31:32.615000+01:00
4211,50537,20692,0,2021-10-13 11:32:02.856000-07:00
4212,50529,20341,1,2021-10-13 18:32:33.098000+00:00
4213,50522,20812,1,2021-10-13 18:33:03.339000+00:00
4214,50820,20374,0,2021-10-13 19:33:33.581000+01:00
4215,50843,20642,1,2021-10-13 11:34:03.822000-07:00
4216,50277,20449,1,2021-10-13 18:34:34.064000+00:00
4217,50801,20361,1,2021-10-13 18:35:04.305000+00:00
4218,50463,20005,1,2021-10-13 19:35:34.547000+01:00
4219,50485,20140,0,2021-10-13 11:36:04.788000-07:00
4220,50006,20607,0,2021-10-13 18:36:35.030000+00:00
4221,50731,20534,0,2021-10-13 18:37:05.271000+00:00
4222,50238,20388,1,2021-10-13 19:37:35.513000+01:00
4223,50654,20503,0,2021-10-13 11:38:05.754000-07:00
4224,50823,20297,0,2021-10-13 18:38:35.996000+00:00
4225,50838,20106,0,2021-10-13 18:39:06.237000+00:00
4226,50257,20430,0,2021-10-13 19:39:36.479000+01:00
4227,50084,20327,1,2021-10-13 11:40:06.720000-07:00
4228,50880,20415,0,2021-10-13 18:40:36.962000+00:00
4229,50653,20485,1,2021-10-13 18:41:07.203000+00:00
4230,50121,20366,1,2021-10-13 19:41:37.445000+01:00
4231,50973,20415,1,2021-10-13 11:42:07.686000-07:00
4232,50424,20244,0,2021-10-13 18:42:37.928000+00:00
4233,50434,20584,1,2021-10-13 18:43:08.169000+00:00
4234,50810,20909,1,2021-10-13 19:43:38.411000+01:00
4235,50169,20563,1,2021-10-13 11:44:08.652000-07:00
4236,50618,20651,0,2021-10-13 18:44:38.894000+00:00
4237,50704,20416,0,2021-10-13 18:45:09.135000+00:00
4238,50778,20579,1,2021-10-13 19:45:39.377000+01:00
4239,50662,20510,1,2021-10-13 11:46:09.618000-07:00
4240,50757,20551,0,2021-10-13 18:46:39.860000+00:00
4241,50672,20048,0,2021-10-13 18:47:10.102000+00:00
4242,50687,20576,1,2021-10-13 19:47:40.343000+01:00
4243,50631,20985,0,2021-10-13 11:48:10.585000-07:00
4244,50374,20552,1,2021-10-13 18:48:40.826000+00:00
4245,50511,20695,1,2021-10-13 18:49:11.068000+00:00
4246,50349,20508,0,2021-10-13 19:49:41.309000+01:00
4247,50030,20927,1,2021-10-13 11:50:11.551000-07:00
4248,50491,20948,1,2021-10-13 18:50:41.792000+00:00
4249,50059,20601,0,2021-10-13 18:51:12.034000+00:00
4250,50317,20278,1,2021-10-13 19:51:42.275000+01:00
4251,50985,20782,1,2021-10-13 11:52:12.517000-07:00
4252,50735,20306,0,2021-10-13 18:52:42.758000+00:00
4253,50378,20525,0,2021-10-13 18:53:13+00:00
4254,50512,20051,0,2021-10-13 19:53:43.241000+01:00
4255,50118,20534,0,2021-10-13 11:54:13.483000-07:00
4256,50783,20282,1,2021-10-13 18:54:43.724000+00:00
4257,50319,20516,1,2021-10-13 18:55:13.966000+00:00
4258,50435,20963,0,2021-10-13 19:55:44.207000+01:00
4259,50197,20188,0,2021-10-13 11:56:14.449000-07:00
4260,50237,20536,1,2021-10-13 18:56:44.690000+00:00
4261,50817,20522,0,2021-10-13 18:57:14.932000+00:00
4262,50602,20912,1,2021-10-13 19:57:45.173000+01:00
4263,50092,20472,1,2021-10-13 11:58:15.415000-07:00
4264,50000,20003,1,2021-10-13 18:58:45.656000+00:00
4265,50776,20795,1,2021-10-13 18:59:15.898000+00:00
4266,50150,20291,1,2021-10-13 19:59:46.139000+01:00
4267,50979,20398,1,2021-10-13 12:00:16.381000-07:00
4268,50483,20678,1,2021-10-13 19:00:46.622000+00:00
4269,50131,20625,0,2021-10-13 19:01:16.864000+00:00
4270,50258,20627,1,2021-10-13 20:01:47.105000+01:00
4271,50800,20511,0,2021-10-13 12:02:17.347000-07:00
4272,50498,20548,1,2021-10-13 19:02:47.588000+00:00
4273,50919,20003,0,2021-10-13 19:03:17.830000+00:00
